0.00010612,0.0,7.92482898353917e-08
0.00010612,-25.86136727234475,7.92482898353917e-08
0.00010612,-5.684341886080802e-14,3.944206059437656e-08
0.00010612,-13.05709445457336,3.944206059437656e-08
0.00010612,-1.1368683772161603e-13,6.280291441834247e-08
0.00010612,-20.60483419099694,6.280291441834247e-08
0.00010612,-5.684341886080802e-14,1.2328467394420658e-08
0.00010612,-3.3353399987958596,1.2328467394420658e-08
0.00010612,-1.7053025658242404e-13,7.054802310718646e-08
0.00010612,-22.866704734804216,7.054802310718646e-08
0.00010612,0.0,2.7825594022071257e-08
0.00010612,-9.526766232339241,2.7825594022071257e-08
0.00010612,0.0,3.511191734215134e-08
0.00010612,-11.17774947137849,3.511191734215134e-08
0.00010612,0.0,4.4306214575838774e-08
0.00010612,-14.514217177798457,4.4306214575838774e-08
0.00010612,1.1368683772161603e-13,2.477076355991709e-08
0.00010612,-7.6878110460901325,2.477076355991709e-08
0.00010612,0.6270592499511167,1e-07
0.00010612,-31.163382341379304,1e-07
0.00010612,-1.1368683772161603e-13,1.0974987654930568e-08
0.00010612,-2.875386312971898,1.0974987654930568e-08
0.00010612,0.0,5.5908101825122226e-08
0.00010612,-18.81553222454494,5.5908101825122226e-08
0.00010612,-0.6929065897456894,4.977023564332114e-08
0.00010612,-16.47946799857391,4.977023564332114e-08
0.00010612,1.8031765163307796,1.9630406500402724e-08
0.00010612,-4.113990684551766,1.9630406500402724e-08
0.00010612,1.5735020665193247,1.747528400007683e-08
0.00010612,-3.906864133560589,1.747528400007683e-08
0.00010612,5.684341886080802e-14,8.697490026177834e-09
0.00010612,-2.3764599145321768,8.697490026177834e-09
0.00010612,-2.8421709430404007e-13,7.742636826811278e-09
0.00010612,-2.1731343998077364,7.742636826811278e-09
0.00010612,1.1368683772161603e-13,9.770099572992246e-09
0.00010612,-2.4320115203139494,9.770099572992246e-09
0.00010612,0.0,6.892612104349709e-09
0.00010612,-1.680975081020165,6.892612104349709e-09
0.00010612,-1.0770910358455126,3.1257158496882355e-08
0.00010612,-10.93773552098844,3.1257158496882355e-08
0.00010612,0.0,1.5556761439304723e-08
0.00010612,-4.672134250818829,1.5556761439304723e-08
0.00010612,-5.684341886080802e-14,2.2051307399030457e-08
0.00010612,-7.3346133646711,2.2051307399030457e-08
0.00010612,5.684341886080802e-14,8.902150854450392e-08
0.00010612,-29.350683244980473,8.902150854450392e-08
0.00010612,5.684341886080802e-14,1.3848863713938746e-08
0.00010612,-4.081607611826371,1.3848863713938746e-08
0.00010612,1.2327758089639929,5.462277217684337e-09
0.00010612,0.09968360144063126,5.462277217684337e-09
0.00010612,-5.684341886080802e-14,4.328761281083061e-09
0.00010612,-0.806424664403437,4.328761281083061e-09
0.00010612,-5.684341886080802e-14,6.135907273413163e-09
0.00010612,-1.4598297235388031,6.135907273413163e-09
0.00010612,5.684341886080802e-14,4.862601580065353e-09
0.00010612,-0.9118392099110793,4.862601580065353e-09
0.00010612,5.684341886080802e-14,1.9179102616724926e-09
0.00010612,-0.7133352742632724,1.9179102616724926e-09
0.00010612,0.0,2.1544346900318866e-09
0.00010612,-0.717046854065984,2.1544346900318866e-09
0.00010612,5.684341886080802e-14,3.430469286314926e-09
0.00010612,-0.8360939443568327,3.430469286314926e-09
0.00010612,5.684341886080802e-14,3.0538555088334124e-09
0.00010612,-0.7247291412782602,3.0538555088334124e-09
0.00010612,-5.684341886080802e-14,3.853528593710535e-09
0.00010612,-0.829987851048827,3.853528593710535e-09
0.00010612,-1.1368683772161603e-13,2.420128264794383e-09
0.00010612,-0.6789329487983764,2.420128264794383e-09
0.00010612,0.0,2.71858824273294e-09
0.00010612,-0.7057150595061898,2.71858824273294e-09
0.00010612,-1.1368683772161603e-13,1.519911082952933e-09
0.00010612,-0.45405880053954206,1.519911082952933e-09
0.00010612,-1.7053025658242404e-13,1.2045035402587836e-09
0.00010612,-0.119983802720526,1.2045035402587836e-09
0.00010612,-2.2737367544323206e-13,1.7073526474706886e-09
